Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-05-07 00:00:00-04:00,45.709999084472656,45.939998626708984,44.970001220703125,45.470001220703125,8711100,0.0,0.0
2025-05-08 00:00:00-04:00,46.099998474121094,47.720001220703125,46.09000015258789,47.349998474121094,14499500,0.0,0.0
2025-05-09 00:00:00-04:00,47.560001373291016,47.970001220703125,47.25,47.5,8582900,0.0,0.0
2025-05-12 00:00:00-04:00,49.7400016784668,50.13999938964844,48.869998931884766,49.61000061035156,13160600,0.0,0.0
2025-05-13 00:00:00-04:00,49.560001373291016,50.58000183105469,49.39500045776367,50.51499938964844,7057620,0.0,0.0
