Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-05-07 00:00:00-04:00,433.8399963378906,438.1199951171875,431.1099853515625,433.3500061035156,23295300,0.0,0.0
2025-05-08 00:00:00-04:00,437.92999267578125,443.6700134277344,435.6600036621094,438.1700134277344,23491300,0.0,0.0
2025-05-09 00:00:00-04:00,440.0,440.739990234375,435.8800048828125,438.7300109863281,15324200,0.0,0.0
2025-05-12 00:00:00-04:00,445.94000244140625,449.3699951171875,439.7799987792969,449.260009765625,22821900,0.0,0.0
2025-05-13 00:00:00-04:00,447.989990234375,450.6733093261719,445.3599853515625,449.635009765625,15481729,0.0,0.0
